0.350272 ( 25 ) precision 0.603225  recall 0.601152  f-micro 0.602187 
0.356284 ( 25 ) precision 0.603095  recall 0.601226  f-micro 0.602159 
0.342588 ( 25 ) precision 0.603229  recall 0.601297  f-micro 0.602262 
0.340421 ( 25 ) precision 0.602887  recall 0.601079  f-micro 0.601981 
0.343246 ( 25 ) precision 0.602737  recall 0.601018  f-micro 0.601876 
0.347852 ( 25 ) precision 0.602793  recall 0.601037  f-micro 0.601914 
0.352081 ( 25 ) precision 0.602631  recall 0.601237  f-micro 0.601934 
0.347964 ( 25 ) precision 0.602243  recall 0.601213  f-micro 0.601728 
0.345849 ( 25 ) precision 0.601802  recall 0.601382  f-micro 0.601592 
0.351482 ( 25 ) precision 0.601764  recall 0.601322  f-micro 0.601543 
0.342811 ( 25 ) precision 0.601625  recall 0.601247  f-micro 0.601436 
0.335432 ( 25 ) precision 0.601389  recall 0.601392  f-micro 0.601390 
0.340391 ( 25 ) precision 0.601380  recall 0.601347  f-micro 0.601363 
0.351006 ( 25 ) precision 0.601394  recall 0.601163  f-micro 0.601278 
0.350258 ( 25 ) precision 0.601569  recall 0.601141  f-micro 0.601355 
0.354113 ( 25 ) precision 0.601519  recall 0.601252  f-micro 0.601386 
0.353950 ( 25 ) precision 0.601623  recall 0.601305  f-micro 0.601464 
0.351624 ( 25 ) precision 0.601521  recall 0.601343  f-micro 0.601432 
0.352603 ( 25 ) precision 0.601449  recall 0.601237  f-micro 0.601343 
0.351717 ( 25 ) precision 0.601195  recall 0.601353  f-micro 0.601274 
0.353815 ( 25 ) precision 0.601258  recall 0.601403  f-micro 0.601330 
0.352727 ( 25 ) precision 0.601381  recall 0.601348  f-micro 0.601365 
0.352720 ( 25 ) precision 0.601384  recall 0.601532  f-micro 0.601458 
0.347867 ( 25 ) precision 0.601487  recall 0.601429  f-micro 0.601458 
0.346903 ( 25 ) precision 0.601663  recall 0.601446  f-micro 0.601554 
0.349259 ( 25 ) precision 0.601725  recall 0.601462  f-micro 0.601594 
0.347354 ( 25 ) precision 0.601576  recall 0.601358  f-micro 0.601467 
0.346357 ( 25 ) precision 0.601658  recall 0.601547  f-micro 0.601602 
0.354907 ( 25 ) precision 0.601694  recall 0.601592  f-micro 0.601643 
0.354274 ( 25 ) precision 0.601926  recall 0.601527  f-micro 0.601726 
0.350749 ( 25 ) precision 0.602076  recall 0.601349  f-micro 0.601713 
0.354584 ( 25 ) precision 0.602279  recall 0.601420  f-micro 0.601849 
0.357717 ( 25 ) precision 0.602627  recall 0.601424  f-micro 0.602025 
0.343064 ( 25 ) precision 0.602884  recall 0.601161  f-micro 0.602021 
0.353443 ( 25 ) precision 0.603078  recall 0.601281  f-micro 0.602178 
0.353502 ( 25 ) precision 0.603286  recall 0.601285  f-micro 0.602284 
0.351383 ( 25 ) precision 0.603315  recall 0.601298  f-micro 0.602305 
0.347357 ( 25 ) precision 0.603502  recall 0.601346  f-micro 0.602422 
0.347438 ( 25 ) precision 0.603752  recall 0.601362  f-micro 0.602555 
0.348692 ( 25 ) precision 0.603887  recall 0.601366  f-micro 0.602624 
0.348448 ( 25 ) precision 0.603968  recall 0.601374  f-micro 0.602668 
0.352127 ( 25 ) precision 0.604181  recall 0.601393  f-micro 0.602784 
0.349397 ( 25 ) precision 0.604176  recall 0.601339  f-micro 0.602754 
0.350104 ( 25 ) precision 0.604337  recall 0.601385  f-micro 0.602857 
0.344460 ( 25 ) precision 0.604374  recall 0.601501  f-micro 0.602934 
0.344692 ( 25 ) precision 0.604417  recall 0.601601  f-micro 0.603006 
0.338691 ( 25 ) precision 0.604420  recall 0.601633  f-micro 0.603023 
0.347856 ( 25 ) precision 0.604488  recall 0.601587  f-micro 0.603034 
0.352027 ( 25 ) precision 0.604333  recall 0.601637  f-micro 0.602982 
0.349952 ( 25 ) precision 0.604174  recall 0.601664  f-micro 0.602916 
0.342863 ( 25 ) precision 0.604099  recall 0.601478  f-micro 0.602785 
0.342170 ( 25 ) precision 0.603833  recall 0.601545  f-micro 0.602687 
0.344732 ( 25 ) precision 0.603499  recall 0.601729  f-micro 0.602613 
0.354065 ( 25 ) precision 0.603355  recall 0.601822  f-micro 0.602588 
0.358397 ( 25 ) precision 0.603335  recall 0.601998  f-micro 0.602666 
0.353453 ( 25 ) precision 0.603028  recall 0.602099  f-micro 0.602563 
0.350156 ( 25 ) precision 0.602680  recall 0.602038  f-micro 0.602359 
0.350355 ( 25 ) precision 0.602409  recall 0.602110  f-micro 0.602259 
0.349558 ( 25 ) precision 0.602272  recall 0.602214  f-micro 0.602243 
0.350369 ( 25 ) precision 0.602110  recall 0.602342  f-micro 0.602226 
0.356551 ( 25 ) precision 0.602004  recall 0.602494  f-micro 0.602249 
0.353731 ( 25 ) precision 0.602078  recall 0.602567  f-micro 0.602323 
0.352624 ( 25 ) precision 0.602035  recall 0.602523  f-micro 0.602279 
0.356564 ( 25 ) precision 0.602088  recall 0.602479  f-micro 0.602284 
0.359863 ( 25 ) precision 0.601891  recall 0.602746  f-micro 0.602318 
0.359720 ( 25 ) precision 0.601760  recall 0.602767  f-micro 0.602263 
0.354180 ( 25 ) precision 0.601893  recall 0.602820  f-micro 0.602356 
0.350826 ( 25 ) precision 0.601965  recall 0.602794  f-micro 0.602380 
0.350349 ( 25 ) precision 0.602087  recall 0.602872  f-micro 0.602479 
0.351717 ( 25 ) precision 0.602252  recall 0.602774  f-micro 0.602513 
0.351852 ( 25 ) precision 0.602339  recall 0.602813  f-micro 0.602576 
0.351431 ( 25 ) precision 0.602256  recall 0.602946  f-micro 0.602601 
0.350590 ( 25 ) precision 0.602208  recall 0.602943  f-micro 0.602575 
0.354143 ( 25 ) precision 0.602286  recall 0.603024  f-micro 0.602655 
0.352876 ( 25 ) precision 0.602326  recall 0.602992  f-micro 0.602659 
0.356095 ( 25 ) precision 0.602425  recall 0.603103  f-micro 0.602764 
0.359463 ( 25 ) precision 0.602598  recall 0.603185  f-micro 0.602891 
0.354346 ( 25 ) precision 0.602647  recall 0.603174  f-micro 0.602911 
0.351214 ( 25 ) precision 0.602901  recall 0.603091  f-micro 0.602996 
0.356352 ( 25 ) precision 0.603094  recall 0.603123  f-micro 0.603109 
0.359555 ( 25 ) precision 0.603395  recall 0.602972  f-micro 0.603184 
0.353236 ( 25 ) precision 0.603580  recall 0.602701  f-micro 0.603140 
0.357381 ( 25 ) precision 0.603758  recall 0.602587  f-micro 0.603172 
0.351161 ( 25 ) precision 0.603779  recall 0.602583  f-micro 0.603181 
0.354275 ( 25 ) precision 0.603688  recall 0.602688  f-micro 0.603187 
0.351055 ( 25 ) precision 0.603676  recall 0.602657  f-micro 0.603166 
0.355001 ( 25 ) precision 0.603742  recall 0.602598  f-micro 0.603169 
0.355985 ( 25 ) precision 0.603666  recall 0.602677  f-micro 0.603171 
0.364013 ( 25 ) precision 0.603637  recall 0.602859  f-micro 0.603248 
0.355344 ( 25 ) precision 0.603764  recall 0.602822  f-micro 0.603293 
0.359590 ( 25 ) precision 0.603761  recall 0.602933  f-micro 0.603347 
0.352619 ( 25 ) precision 0.603703  recall 0.602824  f-micro 0.603263 
0.358507 ( 25 ) precision 0.603671  recall 0.602947  f-micro 0.603309 
0.352705 ( 25 ) precision 0.603609  recall 0.602903  f-micro 0.603256 
0.352285 ( 25 ) precision 0.603420  recall 0.602942  f-micro 0.603181 
0.353268 ( 25 ) precision 0.603368  recall 0.602942  f-micro 0.603155 
0.360244 ( 25 ) precision 0.603508  recall 0.603021  f-micro 0.603264 
0.360182 ( 25 ) precision 0.603522  recall 0.603119  f-micro 0.603321 
0.353911 ( 25 ) precision 0.603391  recall 0.603208  f-micro 0.603299 
0.352310 ( 25 ) precision 0.603041  recall 0.603274  f-micro 0.603157 
0.354274 ( 25 ) precision 0.602963  recall 0.603366  f-micro 0.603164 
0.356783 ( 25 ) precision 0.603011  recall 0.603364  f-micro 0.603187 
0.355648 ( 25 ) precision 0.602995  recall 0.603367  f-micro 0.603181 
0.356502 ( 25 ) precision 0.602887  recall 0.603502  f-micro 0.603194 
0.345913 ( 25 ) precision 0.602785  recall 0.603534  f-micro 0.603159 
0.356721 ( 25 ) precision 0.602795  recall 0.603567  f-micro 0.603181 
0.357495 ( 25 ) precision 0.602722  recall 0.603674  f-micro 0.603197 
0.349349 ( 25 ) precision 0.602420  recall 0.603756  f-micro 0.603087 
0.350244 ( 25 ) precision 0.602104  recall 0.603937  f-micro 0.603019 
0.351454 ( 25 ) precision 0.602019  recall 0.604012  f-micro 0.603014 
0.347102 ( 25 ) precision 0.601822  recall 0.604035  f-micro 0.602926 
0.343295 ( 25 ) precision 0.601668  recall 0.604050  f-micro 0.602856 
0.343821 ( 25 ) precision 0.601545  recall 0.604113  f-micro 0.602826 
0.357721 ( 25 ) precision 0.601655  recall 0.604251  f-micro 0.602950 
0.355668 ( 25 ) precision 0.601665  recall 0.604232  f-micro 0.602946 
0.355495 ( 25 ) precision 0.601688  recall 0.604261  f-micro 0.602972 
0.357559 ( 25 ) precision 0.601623  recall 0.604435  f-micro 0.603026 
0.355468 ( 25 ) precision 0.601559  recall 0.604510  f-micro 0.603031 
0.356501 ( 25 ) precision 0.601486  recall 0.604547  f-micro 0.603013 
0.354469 ( 25 ) precision 0.601429  recall 0.604495  f-micro 0.602958 
0.360281 ( 25 ) precision 0.601376  recall 0.604551  f-micro 0.602960 
0.358573 ( 25 ) precision 0.601407  recall 0.604583  f-micro 0.602991 
0.359127 ( 25 ) precision 0.601613  recall 0.604606  f-micro 0.603106 
0.356986 ( 25 ) precision 0.601752  recall 0.604603  f-micro 0.603174 
0.358293 ( 25 ) precision 0.601841  recall 0.604598  f-micro 0.603217 
0.358821 ( 25 ) precision 0.601954  recall 0.604660  f-micro 0.603304 
0.351086 ( 25 ) precision 0.602064  recall 0.604628  f-micro 0.603343 
0.357600 ( 25 ) precision 0.602377  recall 0.604562  f-micro 0.603467 
0.354659 ( 25 ) precision 0.602554  recall 0.604493  f-micro 0.603522 
0.356154 ( 25 ) precision 0.602733  recall 0.604526  f-micro 0.603628 
0.348232 ( 25 ) precision 0.602789  recall 0.604545  f-micro 0.603665 
0.356510 ( 25 ) precision 0.602872  recall 0.604524  f-micro 0.603697 
0.353466 ( 25 ) precision 0.602938  recall 0.604346  f-micro 0.603641 
0.355704 ( 25 ) precision 0.602956  recall 0.604390  f-micro 0.603672 
0.357106 ( 25 ) precision 0.603085  recall 0.604311  f-micro 0.603697 
0.360254 ( 25 ) precision 0.603260  recall 0.604327  f-micro 0.603793 
0.359315 ( 25 ) precision 0.603372  recall 0.604326  f-micro 0.603849 
0.356944 ( 25 ) precision 0.603412  recall 0.604302  f-micro 0.603857 
0.359295 ( 25 ) precision 0.603432  recall 0.604327  f-micro 0.603879 
0.351555 ( 25 ) precision 0.603363  recall 0.604371  f-micro 0.603866 
0.355245 ( 25 ) precision 0.603480  recall 0.604271  f-micro 0.603875 
0.348844 ( 25 ) precision 0.603545  recall 0.604205  f-micro 0.603875 
0.352674 ( 25 ) precision 0.603680  recall 0.604308  f-micro 0.603994 
0.354437 ( 25 ) precision 0.603745  recall 0.604461  f-micro 0.604103 
0.356654 ( 25 ) precision 0.603827  recall 0.604470  f-micro 0.604148 
0.354037 ( 25 ) precision 0.603781  recall 0.604520  f-micro 0.604150 
0.357279 ( 25 ) precision 0.603704  recall 0.604572  f-micro 0.604138 
0.352871 ( 25 ) precision 0.603759  recall 0.604535  f-micro 0.604147 
0.351569 ( 25 ) precision 0.603669  recall 0.604654  f-micro 0.604161 
0.354787 ( 25 ) precision 0.603570  recall 0.604735  f-micro 0.604152 
0.356392 ( 25 ) precision 0.603646  recall 0.604759  f-micro 0.604202 
0.354689 ( 25 ) precision 0.603696  recall 0.604812  f-micro 0.604253 
0.350555 ( 25 ) precision 0.603752  recall 0.604840  f-micro 0.604295 
0.350852 ( 25 ) precision 0.603755  recall 0.604898  f-micro 0.604326 
0.357111 ( 25 ) precision 0.603835  recall 0.604905  f-micro 0.604369 
0.357490 ( 25 ) precision 0.603889  recall 0.604955  f-micro 0.604422 
0.353655 ( 25 ) precision 0.604006  recall 0.604866  f-micro 0.604436 
0.351403 ( 25 ) precision 0.604029  recall 0.604873  f-micro 0.604451 
0.352024 ( 25 ) precision 0.604085  recall 0.604903  f-micro 0.604493 
0.353101 ( 25 ) precision 0.604105  recall 0.604934  f-micro 0.604519 
0.346540 ( 25 ) precision 0.604090  recall 0.604990  f-micro 0.604540 
0.352363 ( 25 ) precision 0.604095  recall 0.605068  f-micro 0.604581 
0.344306 ( 25 ) precision 0.604030  recall 0.605121  f-micro 0.604575 
0.343908 ( 25 ) precision 0.603934  recall 0.605122  f-micro 0.604528 
0.354103 ( 25 ) precision 0.603956  recall 0.605073  f-micro 0.604514 
0.352595 ( 25 ) precision 0.603921  recall 0.605136  f-micro 0.604528 
0.354044 ( 25 ) precision 0.603976  recall 0.605232  f-micro 0.604603 
0.353542 ( 25 ) precision 0.603995  recall 0.605255  f-micro 0.604624 
0.353057 ( 25 ) precision 0.604102  recall 0.605240  f-micro 0.604670 
0.351184 ( 25 ) precision 0.604233  recall 0.605074  f-micro 0.604653 
0.356681 ( 25 ) precision 0.604309  recall 0.605134  f-micro 0.604721 
0.351019 ( 25 ) precision 0.604539  recall 0.605031  f-micro 0.604785 
0.354651 ( 25 ) precision 0.604596  recall 0.605096  f-micro 0.604846 
0.348683 ( 25 ) precision 0.604664  recall 0.605005  f-micro 0.604835 
0.345178 ( 25 ) precision 0.604585  recall 0.604933  f-micro 0.604759 
0.341096 ( 25 ) precision 0.604667  recall 0.604848  f-micro 0.604757 
0.353816 ( 25 ) precision 0.604822  recall 0.604828  f-micro 0.604825 
0.354750 ( 25 ) precision 0.604922  recall 0.604759  f-micro 0.604841 
0.349102 ( 25 ) precision 0.605033  recall 0.604708  f-micro 0.604871 
0.347036 ( 25 ) precision 0.605134  recall 0.604597  f-micro 0.604865 
0.356103 ( 25 ) precision 0.605248  recall 0.604530  f-micro 0.604889 
0.356940 ( 25 ) precision 0.605266  recall 0.604533  f-micro 0.604900 
0.346746 ( 25 ) precision 0.605238  recall 0.604433  f-micro 0.604835 
0.346319 ( 25 ) precision 0.605097  recall 0.604326  f-micro 0.604711 
0.343752 ( 25 ) precision 0.604814  recall 0.604304  f-micro 0.604559 
0.352960 ( 25 ) precision 0.604598  recall 0.604327  f-micro 0.604462 
0.352477 ( 25 ) precision 0.604530  recall 0.604289  f-micro 0.604409 
0.352035 ( 25 ) precision 0.604463  recall 0.604252  f-micro 0.604358 
0.349147 ( 25 ) precision 0.604372  recall 0.604185  f-micro 0.604278 
0.352996 ( 25 ) precision 0.604329  recall 0.604145  f-micro 0.604237 
0.347090 ( 25 ) precision 0.604472  recall 0.604077  f-micro 0.604274 
0.353102 ( 25 ) precision 0.604587  recall 0.603977  f-micro 0.604282 
0.353999 ( 25 ) precision 0.604666  recall 0.603950  f-micro 0.604308 
0.352043 ( 25 ) precision 0.604647  recall 0.603921  f-micro 0.604284 
0.351890 ( 25 ) precision 0.604581  recall 0.603921  f-micro 0.604251 
0.345597 ( 25 ) precision 0.604489  recall 0.603961  f-micro 0.604225 
0.354485 ( 25 ) precision 0.604510  recall 0.603889  f-micro 0.604199 
0.355671 ( 25 ) precision 0.604488  recall 0.603956  f-micro 0.604222 
0.354117 ( 25 ) precision 0.604459  recall 0.603915  f-micro 0.604187 
0.351425 ( 25 ) precision 0.604538  recall 0.603926  f-micro 0.604232 
0.357234 ( 25 ) precision 0.604666  recall 0.603963  f-micro 0.604314 
0.346703 ( 25 ) precision 0.604715  recall 0.604001  f-micro 0.604358 
0.344574 ( 25 ) precision 0.604722  recall 0.604001  f-micro 0.604361 
0.352831 ( 25 ) precision 0.604709  recall 0.604034  f-micro 0.604371 
0.351386 ( 25 ) precision 0.604763  recall 0.604118  f-micro 0.604440 
0.356637 ( 25 ) precision 0.604773  recall 0.604213  f-micro 0.604493 
0.349001 ( 25 ) precision 0.604807  recall 0.604200  f-micro 0.604503 
