
-------------------- Start --------------------

---------------------------------
Thresh 	 F_score
0.190682 	 1.000000
0.227698 	 0.000000
0.233412 	 0.300518
0.341134 	 1.000000
0.191120 	 1.000000
0.050676 	 0.000000
0.264090 	 1.000000
0.408980 	 1.000000
0.276531 	 0.183908
0.254391 	 0.225806
0.467866 	 0.000000
0.208697 	 1.000000
0.162488 	 0.000000
0.134666 	 0.209302
0.235806 	 0.448687
0.270817 	 0.000000
0.202764 	 1.000000
0.245938 	 1.000000
0.250682 	 0.000000
0.159591 	 0.000000
0.177490 	 0.416667
0.212121 	 0.329897
0.211725 	 0.300000
0.072717 	 0.352941
0.346109 	 0.000000
0.258252 	 1.000000
0.432774 	 1.000000
0.112570 	 0.734177
0.206784 	 0.000000
0.000000 	 0.000000
---------
0.527320 ( 51 )
---------

---------------------------------
Thresh 	 F_score
0.244792 	 0.908662
0.277435 	 1.000000
0.263734 	 1.000000
0.045297 	 0.000000
0.221824 	 1.000000
0.436667 	 0.000000
0.176694 	 0.000000
0.205392 	 1.000000
0.042283 	 0.000000
0.219458 	 0.868056
0.363641 	 1.000000
0.432102 	 1.000000
0.622892 	 0.000000
0.107853 	 0.000000
0.361258 	 1.000000
0.174256 	 0.363636
0.373922 	 1.000000
0.167904 	 0.000000
0.336884 	 1.000000
0.286351 	 1.000000
0.312034 	 0.344828
0.192380 	 1.000000
0.133473 	 1.000000
0.214612 	 0.000000
0.218061 	 0.297082
0.341468 	 1.000000
0.191119 	 1.000000
0.048253 	 0.000000
0.264348 	 1.000000
0.409380 	 1.000000
0.260298 	 0.103896
0.271146 	 0.225806
0.468323 	 0.000000
0.209800 	 1.000000
0.162615 	 0.000000
0.133517 	 0.212291
0.359250 	 0.188679
0.269990 	 0.000000
0.203698 	 1.000000
0.246179 	 1.000000
0.274602 	 0.000000
0.107070 	 0.000000
0.222528 	 0.400000
0.232252 	 0.301075
0.196768 	 0.210526
0.083485 	 0.279070
0.346448 	 0.000000
0.258513 	 1.000000
0.433197 	 1.000000
0.113967 	 0.775000
0.206986 	 0.000000
0.000000 	 0.000000
---------
0.519188 ( 51 )
---------

---------------------------------
Thresh 	 F_score
0.220376 	 0.891198
0.276265 	 1.000000
0.263945 	 1.000000
0.044372 	 0.000000
0.221935 	 1.000000
0.436881 	 0.000000
0.176832 	 0.000000
0.205492 	 1.000000
0.042988 	 0.000000
0.227446 	 0.868327
0.363819 	 1.000000
0.432313 	 1.000000
0.358327 	 0.000000
0.117375 	 0.000000
0.361434 	 1.000000
0.169743 	 0.363636
0.374104 	 1.000000
0.167929 	 0.000000
0.337049 	 1.000000
0.286491 	 1.000000
0.311889 	 0.436782
0.206221 	 1.000000
0.105664 	 1.000000
0.210606 	 0.000000
0.233425 	 0.312997
0.341635 	 1.000000
0.191118 	 1.000000
0.155404 	 1.000000
0.264478 	 1.000000
0.409580 	 1.000000
0.285912 	 0.159091
0.274060 	 0.225806
0.468552 	 0.000000
0.210351 	 1.000000
0.162679 	 0.000000
0.162298 	 0.172840
0.415091 	 0.301775
0.269577 	 0.000000
0.204165 	 1.000000
0.246299 	 1.000000
0.258620 	 0.000000
0.077390 	 0.000000
0.185063 	 0.416667
0.236148 	 0.292135
0.153927 	 0.190476
0.080570 	 0.545455
0.346617 	 0.000000
0.258643 	 1.000000
0.433409 	 1.000000
0.116784 	 0.784810
0.207088 	 0.000000
0.000000 	 0.000000
---------
0.548274 ( 51 )
---------
