
0.207187 ( 20 ) precision 0.650608  recall 0.650894  f-micro 0.650751 
0.206103 ( 20 ) precision 0.650701  recall 0.650919  f-micro 0.650810 
0.207905 ( 20 ) precision 0.650884  recall 0.650867  f-micro 0.650875 
0.208923 ( 20 ) precision 0.651079  recall 0.650864  f-micro 0.650972 
0.210076 ( 20 ) precision 0.651160  recall 0.650880  f-micro 0.651020 
0.211542 ( 20 ) precision 0.651273  recall 0.650975  f-micro 0.651124 
0.210773 ( 20 ) precision 0.651344  recall 0.651060  f-micro 0.651202 
0.208694 ( 20 ) precision 0.651346  recall 0.651179  f-micro 0.651262 
0.206926 ( 20 ) precision 0.651427  recall 0.651286  f-micro 0.651357 
0.204873 ( 20 ) precision 0.651370  recall 0.651410  f-micro 0.651390 
0.201914 ( 20 ) precision 0.651282  recall 0.651518  f-micro 0.651400 
0.203563 ( 20 ) precision 0.651202  recall 0.651621  f-micro 0.651411 
0.204161 ( 20 ) precision 0.651296  recall 0.651667  f-micro 0.651481 
0.203435 ( 20 ) precision 0.651375  recall 0.651717  f-micro 0.651546 
0.203210 ( 20 ) precision 0.651493  recall 0.651724  f-micro 0.651609 
0.205243 ( 20 ) precision 0.651606  recall 0.651761  f-micro 0.651683 
0.207019 ( 20 ) precision 0.651663  recall 0.651833  f-micro 0.651748 
0.204539 ( 20 ) precision 0.651747  recall 0.651892  f-micro 0.651820 
0.203865 ( 20 ) precision 0.651696  recall 0.651962  f-micro 0.651829 
0.201661 ( 20 ) precision 0.651643  recall 0.652031  f-micro 0.651837 
0.204425 ( 20 ) precision 0.651719  recall 0.652040  f-micro 0.651880 
0.203001 ( 20 ) precision 0.651709  recall 0.652045  f-micro 0.651877 
0.206082 ( 20 ) precision 0.651674  recall 0.652104  f-micro 0.651889 
0.205457 ( 20 ) precision 0.651474  recall 0.652189  f-micro 0.651832 
0.206048 ( 20 ) precision 0.651471  recall 0.652250  f-micro 0.651860 
0.204763 ( 20 ) precision 0.651450  recall 0.652311  f-micro 0.651880 
0.204602 ( 20 ) precision 0.651458  recall 0.652325  f-micro 0.651891 
0.203799 ( 20 ) precision 0.651438  recall 0.652342  f-micro 0.651890 
0.202916 ( 20 ) precision 0.651381  recall 0.652386  f-micro 0.651883 
0.205994 ( 20 ) precision 0.651357  recall 0.652451  f-micro 0.651903 
0.203998 ( 20 ) precision 0.651363  recall 0.652482  f-micro 0.651922 
0.202531 ( 20 ) precision 0.651393  recall 0.652490  f-micro 0.651941 
0.204243 ( 20 ) precision 0.651456  recall 0.652517  f-micro 0.651986 
0.203672 ( 20 ) precision 0.651486  recall 0.652540  f-micro 0.652012 
0.202996 ( 20 ) precision 0.651472  recall 0.652598  f-micro 0.652035 
0.202992 ( 20 ) precision 0.651562  recall 0.652595  f-micro 0.652078 
0.202419 ( 20 ) precision 0.651574  recall 0.652656  f-micro 0.652115 
0.202792 ( 20 ) precision 0.651696  recall 0.652663  f-micro 0.652179 
0.200837 ( 20 ) precision 0.651638  recall 0.652712  f-micro 0.652174 
0.203553 ( 20 ) precision 0.651595  recall 0.652801  f-micro 0.652198 
0.202632 ( 20 ) precision 0.651482  recall 0.652889  f-micro 0.652185 
0.204971 ( 20 ) precision 0.651435  recall 0.652953  f-micro 0.652193 
0.205339 ( 20 ) precision 0.651324  recall 0.653063  f-micro 0.652192 
0.206073 ( 20 ) precision 0.651398  recall 0.653124  f-micro 0.652260 
0.202527 ( 20 ) precision 0.651390  recall 0.653168  f-micro 0.652278 
0.206242 ( 20 ) precision 0.651389  recall 0.653225  f-micro 0.652306 
0.204272 ( 20 ) precision 0.651321  recall 0.653311  f-micro 0.652314 
0.202467 ( 20 ) precision 0.650994  recall 0.653372  f-micro 0.652181 
0.202988 ( 20 ) precision 0.650997  recall 0.653384  f-micro 0.652189 
