
0.234548 ( 29 ) precision 0.570966  recall 0.725591  f-micro 0.639059 
0.212227 ( 29 ) precision 0.664715  recall 0.641829  f-micro 0.653072 
0.203463 ( 29 ) precision 0.704612  recall 0.620247  f-micro 0.659743 
0.200548 ( 29 ) precision 0.721814  recall 0.605344  f-micro 0.658468 
0.183971 ( 29 ) precision 0.728302  recall 0.595067  f-micro 0.654977 
0.184439 ( 29 ) precision 0.734385  recall 0.598150  f-micro 0.659303 
0.193496 ( 29 ) precision 0.725121  recall 0.614080  f-micro 0.664997 
0.193067 ( 29 ) precision 0.730532  recall 0.607400  f-micro 0.663300 
0.189627 ( 29 ) precision 0.726264  recall 0.605344  f-micro 0.660314 
0.187961 ( 29 ) precision 0.726036  recall 0.603289  f-micro 0.658995 
0.187753 ( 29 ) precision 0.724201  recall 0.605858  f-micro 0.659765 
0.187134 ( 29 ) precision 0.720145  recall 0.613566  f-micro 0.662597 
0.186165 ( 29 ) precision 0.722121  recall 0.608941  f-micro 0.660719 
0.187565 ( 29 ) precision 0.720120  recall 0.616136  f-micro 0.664082 
0.202724 ( 29 ) precision 0.719235  recall 0.618705  f-micro 0.665193 
0.197908 ( 29 ) precision 0.724012  recall 0.612025  f-micro 0.663325 
0.199058 ( 29 ) precision 0.719351  recall 0.615108  f-micro 0.663158 
0.199485 ( 29 ) precision 0.720846  recall 0.613052  f-micro 0.662594 
0.198367 ( 29 ) precision 0.724096  recall 0.606886  f-micro 0.660330 
0.199727 ( 29 ) precision 0.718919  recall 0.615108  f-micro 0.662974 
0.198693 ( 29 ) precision 0.723716  recall 0.608428  f-micro 0.661083 
0.193550 ( 29 ) precision 0.720145  recall 0.613566  f-micro 0.662597 
0.193743 ( 29 ) precision 0.722155  recall 0.613052  f-micro 0.663146 
0.194284 ( 29 ) precision 0.719593  recall 0.617163  f-micro 0.664454 
0.193976 ( 29 ) precision 0.717443  recall 0.617163  f-micro 0.663536 
0.201543 ( 29 ) precision 0.717751  recall 0.623330  f-micro 0.667217 
0.203143 ( 29 ) precision 0.719548  recall 0.622302  f-micro 0.667401 
0.198067 ( 29 ) precision 0.723804  recall 0.614080  f-micro 0.664443 
0.202156 ( 29 ) precision 0.720430  recall 0.619733  f-micro 0.666298 
0.204077 ( 29 ) precision 0.718343  recall 0.623844  f-micro 0.667767 
0.203600 ( 29 ) precision 0.716825  recall 0.621788  f-micro 0.665933 
0.200357 ( 29 ) precision 0.717250  recall 0.621788  f-micro 0.666116 
0.199205 ( 29 ) precision 0.717933  recall 0.621274  f-micro 0.666116 
0.199094 ( 29 ) precision 0.715640  recall 0.620761  f-micro 0.664832 
0.202583 ( 29 ) precision 0.715629  recall 0.625899  f-micro 0.667763 
0.199119 ( 29 ) precision 0.713612  recall 0.622302  f-micro 0.664837 
0.199391 ( 29 ) precision 0.714118  recall 0.623844  f-micro 0.665935 
0.196235 ( 29 ) precision 0.714708  recall 0.621788  f-micro 0.665018 
0.194416 ( 29 ) precision 0.716578  recall 0.619733  f-micro 0.664646 
0.201682 ( 29 ) precision 0.716903  recall 0.623330  f-micro 0.666850 
0.199390 ( 29 ) precision 0.719048  recall 0.620761  f-micro 0.666299 
0.202892 ( 29 ) precision 0.717918  recall 0.623844  f-micro 0.667583 
0.199101 ( 29 ) precision 0.716992  recall 0.622302  f-micro 0.666300 
0.202899 ( 29 ) precision 0.715041  recall 0.625385  f-micro 0.667215 
0.203964 ( 29 ) precision 0.715715  recall 0.624872  f-micro 0.667215 
0.200698 ( 29 ) precision 0.719643  recall 0.621274  f-micro 0.666851 
0.199459 ( 29 ) precision 0.718527  recall 0.621788  f-micro 0.666667 
0.202185 ( 29 ) precision 0.724096  recall 0.617677  f-micro 0.666667 
0.198709 ( 29 ) precision 0.721056  recall 0.617677  f-micro 0.665375 
0.198871 ( 29 ) precision 0.720527  recall 0.618705  f-micro 0.665745 
0.199102 ( 29 ) precision 0.718713  recall 0.619733  f-micro 0.665563 
0.202291 ( 29 ) precision 0.719288  recall 0.622816  f-micro 0.667585 
0.204142 ( 29 ) precision 0.715376  recall 0.626413  f-micro 0.667945 
0.199129 ( 29 ) precision 0.719141  recall 0.619733  f-micro 0.665747 
0.202862 ( 29 ) precision 0.717828  recall 0.624872  f-micro 0.668132 
0.204504 ( 29 ) precision 0.716471  recall 0.625899  f-micro 0.668129 
0.200669 ( 29 ) precision 0.720405  recall 0.622302  f-micro 0.667770 
0.199224 ( 29 ) precision 0.717507  recall 0.621274  f-micro 0.665932 
0.199465 ( 29 ) precision 0.721458  recall 0.620247  f-micro 0.667035 
0.196035 ( 29 ) precision 0.719235  recall 0.618705  f-micro 0.665193 
0.194214 ( 29 ) precision 0.719856  recall 0.616650  f-micro 0.664268 
0.200457 ( 29 ) precision 0.724138  recall 0.615108  f-micro 0.665185 
0.198798 ( 29 ) precision 0.723327  recall 0.616650  f-micro 0.665742 
0.198477 ( 29 ) precision 0.725121  recall 0.614080  f-micro 0.664997 
0.201525 ( 29 ) precision 0.718880  recall 0.620247  f-micro 0.665931 
0.202999 ( 29 ) precision 0.715634  recall 0.623330  f-micro 0.666300 
0.200530 ( 29 ) precision 0.720930  recall 0.621274  f-micro 0.667403 
0.203290 ( 29 ) precision 0.713287  recall 0.628983  f-micro 0.668487 
0.198944 ( 29 ) precision 0.717598  recall 0.620247  f-micro 0.665380 
0.198494 ( 29 ) precision 0.722122  recall 0.615622  f-micro 0.664632 
0.197401 ( 29 ) precision 0.723971  recall 0.614594  f-micro 0.664814 
0.193441 ( 29 ) precision 0.726601  recall 0.606372  f-micro 0.661064 
0.193199 ( 29 ) precision 0.726154  recall 0.606372  f-micro 0.660879 
0.193718 ( 29 ) precision 0.725944  recall 0.612539  f-micro 0.664437 
0.192478 ( 29 ) precision 0.725430  recall 0.606886  f-micro 0.660884 
0.193573 ( 29 ) precision 0.722155  recall 0.613052  f-micro 0.663146 
0.191821 ( 29 ) precision 0.720561  recall 0.606886  f-micro 0.658856 
0.193530 ( 29 ) precision 0.719013  recall 0.614080  f-micro 0.662417 
0.199834 ( 29 ) precision 0.720238  recall 0.621788  f-micro 0.667402 
0.201217 ( 29 ) precision 0.718176  recall 0.623330  f-micro 0.667400 
0.198299 ( 29 ) precision 0.717598  recall 0.620247  f-micro 0.665380 
0.199327 ( 29 ) precision 0.720861  recall 0.619733  f-micro 0.666482 
0.198700 ( 29 ) precision 0.721027  recall 0.620247  f-micro 0.666851 
0.195194 ( 29 ) precision 0.720791  recall 0.618191  f-micro 0.665560 
0.199372 ( 29 ) precision 0.724638  recall 0.616650  f-micro 0.666297 
0.199497 ( 29 ) precision 0.722523  recall 0.618191  f-micro 0.666297 
