
0.192102 ( 20 ) precision 0.609281  recall 0.626992  f-micro 0.618010 
0.197076 ( 20 ) precision 0.609302  recall 0.626984  f-micro 0.618017 
0.196871 ( 20 ) precision 0.609501  recall 0.627009  f-micro 0.618131 
0.192902 ( 20 ) precision 0.609670  recall 0.626953  f-micro 0.618190 
0.192243 ( 20 ) precision 0.609674  recall 0.626973  f-micro 0.618202 
0.193318 ( 20 ) precision 0.609765  recall 0.626970  f-micro 0.618248 
0.192292 ( 20 ) precision 0.609602  recall 0.626986  f-micro 0.618172 
0.196121 ( 20 ) precision 0.609687  recall 0.626979  f-micro 0.618212 
0.193174 ( 20 ) precision 0.609903  recall 0.626827  f-micro 0.618249 
0.193290 ( 20 ) precision 0.610028  recall 0.626584  f-micro 0.618195 
0.196266 ( 20 ) precision 0.609989  recall 0.626548  f-micro 0.618158 
0.198643 ( 20 ) precision 0.609810  recall 0.626598  f-micro 0.618090 
0.197614 ( 20 ) precision 0.609800  recall 0.626624  f-micro 0.618097 
0.192087 ( 20 ) precision 0.609762  recall 0.626608  f-micro 0.618070 
0.195967 ( 20 ) precision 0.609648  recall 0.626540  f-micro 0.617979 
0.194712 ( 20 ) precision 0.609677  recall 0.626536  f-micro 0.617991 
0.197253 ( 20 ) precision 0.609689  recall 0.626587  f-micro 0.618023 
0.194774 ( 20 ) precision 0.609791  recall 0.626598  f-micro 0.618080 
0.179621 ( 20 ) precision 0.609764  recall 0.626350  f-micro 0.617946 
0.180059 ( 20 ) precision 0.609826  recall 0.626289  f-micro 0.617948 
0.187178 ( 20 ) precision 0.609923  recall 0.626276  f-micro 0.617991 
0.193802 ( 20 ) precision 0.609924  recall 0.626175  f-micro 0.617942 
0.193102 ( 20 ) precision 0.609883  recall 0.626159  f-micro 0.617914 
0.193775 ( 20 ) precision 0.609821  recall 0.626169  f-micro 0.617887 
0.198448 ( 20 ) precision 0.609888  recall 0.626276  f-micro 0.617973 
0.195050 ( 20 ) precision 0.610028  recall 0.626270  f-micro 0.618042 
0.194650 ( 20 ) precision 0.610097  recall 0.626310  f-micro 0.618097 
0.199751 ( 20 ) precision 0.610216  recall 0.626318  f-micro 0.618162 
0.201072 ( 20 ) precision 0.610333  recall 0.626360  f-micro 0.618242 
0.195782 ( 20 ) precision 0.610460  recall 0.626381  f-micro 0.618318 
0.195494 ( 20 ) precision 0.610550  recall 0.626308  f-micro 0.618329 
0.189866 ( 20 ) precision 0.610548  recall 0.626146  f-micro 0.618248 
0.190759 ( 20 ) precision 0.610711  recall 0.626065  f-micro 0.618293 
0.193036 ( 20 ) precision 0.610547  recall 0.626061  f-micro 0.618207 
0.190730 ( 20 ) precision 0.610716  recall 0.625936  f-micro 0.618233 
0.198460 ( 20 ) precision 0.610891  recall 0.625878  f-micro 0.618294 
0.193491 ( 20 ) precision 0.610918  recall 0.625775  f-micro 0.618257 
0.197449 ( 20 ) precision 0.611113  recall 0.625658  f-micro 0.618300 
0.199322 ( 20 ) precision 0.611253  recall 0.625676  f-micro 0.618380 
0.206016 ( 20 ) precision 0.611415  recall 0.625700  f-micro 0.618475 
0.204025 ( 20 ) precision 0.611447  recall 0.625717  f-micro 0.618500 
0.196625 ( 20 ) precision 0.611588  recall 0.625684  f-micro 0.618556 
0.196890 ( 20 ) precision 0.611671  recall 0.625655  f-micro 0.618584 
0.194635 ( 20 ) precision 0.611638  recall 0.625576  f-micro 0.618529 
0.198266 ( 20 ) precision 0.611511  recall 0.625523  f-micro 0.618438 
0.191240 ( 20 ) precision 0.611637  recall 0.625403  f-micro 0.618444 
0.191107 ( 20 ) precision 0.611677  recall 0.625263  f-micro 0.618396 
0.203444 ( 20 ) precision 0.611815  recall 0.625150  f-micro 0.618410 
0.199241 ( 20 ) precision 0.611941  recall 0.625091  f-micro 0.618446 
0.193816 ( 20 ) precision 0.612163  recall 0.625006  f-micro 0.618518 
0.195556 ( 20 ) precision 0.612347  recall 0.624955  f-micro 0.618587 
0.196857 ( 20 ) precision 0.612536  recall 0.624858  f-micro 0.618635 
0.204308 ( 20 ) precision 0.612739  recall 0.624879  f-micro 0.618749 
0.203831 ( 20 ) precision 0.612838  recall 0.624926  f-micro 0.618823 
0.200034 ( 20 ) precision 0.612909  recall 0.624952  f-micro 0.618872 
0.197800 ( 20 ) precision 0.612953  recall 0.624952  f-micro 0.618894 
0.200693 ( 20 ) precision 0.612960  recall 0.624983  f-micro 0.618913 
0.201256 ( 20 ) precision 0.612973  recall 0.625066  f-micro 0.618961 
0.201099 ( 20 ) precision 0.612903  recall 0.625122  f-micro 0.618952 
0.200083 ( 20 ) precision 0.612778  recall 0.625288  f-micro 0.618970 
0.195541 ( 20 ) precision 0.612685  recall 0.625216  f-micro 0.618887 
0.191666 ( 20 ) precision 0.612497  recall 0.625173  f-micro 0.618770 
0.194211 ( 20 ) precision 0.612287  recall 0.625258  f-micro 0.618704 
0.189236 ( 20 ) precision 0.612103  recall 0.625273  f-micro 0.618618 
0.194471 ( 20 ) precision 0.611918  recall 0.625268  f-micro 0.618521 
0.194439 ( 20 ) precision 0.611791  recall 0.625305  f-micro 0.618474 
0.189132 ( 20 ) precision 0.611711  recall 0.625243  f-micro 0.618403 
0.187451 ( 20 ) precision 0.611490  recall 0.625217  f-micro 0.618277 
0.189892 ( 20 ) precision 0.611378  recall 0.625194  f-micro 0.618209 
0.195684 ( 20 ) precision 0.611228  recall 0.625241  f-micro 0.618155 
0.194808 ( 20 ) precision 0.611165  recall 0.625234  f-micro 0.618120 
0.195688 ( 20 ) precision 0.611100  recall 0.625293  f-micro 0.618115 
0.196805 ( 20 ) precision 0.610943  recall 0.625302  f-micro 0.618039 
0.195281 ( 20 ) precision 0.610899  recall 0.625303  f-micro 0.618017 
0.200253 ( 20 ) precision 0.610945  recall 0.625343  f-micro 0.618060 
0.199516 ( 20 ) precision 0.610937  recall 0.625391  f-micro 0.618079 
