,,,,,,,,,,,,,
0.19904,(,20,),precision,0.596788,,recall,0.610221,,f-micro,0.603429,,68
0.196076,(,20,),precision,0.597666,,recall,0.610343,,f-micro,0.603938,,69
0.193383,(,20,),precision,0.598264,,recall,0.610088,,f-micro,0.604118,,70
0.187243,(,20,),precision,0.59923,,recall,0.609544,,f-micro,0.604343,,71
0.179726,(,20,),precision,0.600029,,recall,0.609008,,f-micro,0.604485,,72
0.193994,(,20,),precision,0.600741,,recall,0.608681,,f-micro,0.604685,,73
0.191489,(,20,),precision,0.601196,,recall,0.608618,,f-micro,0.604884,,74
0.191106,(,20,),precision,0.601469,,recall,0.608556,,f-micro,0.604992,,75
0.191003,(,20,),precision,0.602161,,recall,0.608585,,f-micro,0.605356,,76
0.195054,(,20,),precision,0.602919,,recall,0.608424,,f-micro,0.605659,,77
0.193826,(,20,),precision,0.603451,,recall,0.608346,,f-micro,0.605889,,78
0.18525,(,20,),precision,0.603687,,recall,0.60843,,f-micro,0.606049,,79
0.190259,(,20,),precision,0.603922,,recall,0.608453,,f-micro,0.606179,,80
0.194833,(,20,),precision,0.604206,,recall,0.608547,,f-micro,0.606369,,81
0.193455,(,20,),precision,0.604698,,recall,0.60851,,f-micro,0.606598,,82
0.199024,(,20,),precision,0.60483,,recall,0.608544,,f-micro,0.606681,,83
0.187706,(,20,),precision,0.605286,,recall,0.608415,,f-micro,0.606846,,84
0.188569,(,20,),precision,0.605693,,recall,0.607907,,f-micro,0.606798,,85
0.18426,(,20,),precision,0.605715,,recall,0.607855,,f-micro,0.606783,,86
0.198624,(,20,),precision,0.605746,,recall,0.607985,,f-micro,0.606863,,87
0.194162,(,20,),precision,0.605592,,recall,0.608148,,f-micro,0.606867,,88
0.189746,(,20,),precision,0.606273,,recall,0.607754,,f-micro,0.607013,,89
0.194385,(,20,),precision,0.60671,,recall,0.607508,,f-micro,0.607109,,90
0.19624,(,20,),precision,0.607123,,recall,0.607602,,f-micro,0.607362,,91
0.197254,(,20,),precision,0.607585,,recall,0.607489,,f-micro,0.607537,,92
0.183191,(,20,),precision,0.607478,,recall,0.607293,,f-micro,0.607385,,93
0.187271,(,20,),precision,0.60768,,recall,0.60728,,f-micro,0.60748,,94
0.197915,(,20,),precision,0.607919,,recall,0.607323,,f-micro,0.607621,,95
0.200123,(,20,),precision,0.608235,,recall,0.607495,,f-micro,0.607865,,96
0.194099,(,20,),precision,0.608373,,recall,0.607562,,f-micro,0.607967,,97
0.193512,(,20,),precision,0.608241,,recall,0.607418,,f-micro,0.607829,,98
0.192985,(,20,),precision,0.608527,,recall,0.607394,,f-micro,0.60796,,99
0.196146,(,20,),precision,0.608842,,recall,0.607349,,f-micro,0.608095,,100
0.198563,(,20,),precision,0.609038,,recall,0.607544,,f-micro,0.60829,,101
0.194971,(,20,),precision,0.609644,,recall,0.607556,,f-micro,0.608598,,102
0.196269,(,20,),precision,0.610126,,recall,0.607556,,f-micro,0.608838,,103
0.185998,(,20,),precision,0.610377,,recall,0.607472,,f-micro,0.608921,,104
0.191474,(,20,),precision,0.610661,,recall,0.607304,,f-micro,0.608978,,105
0.186679,(,20,),precision,0.610959,,recall,0.607258,,f-micro,0.609103,,106
0.190962,(,20,),precision,0.611062,,recall,0.607266,,f-micro,0.609158,,107
0.180832,(,20,),precision,0.611323,,recall,0.607124,,f-micro,0.609216,,108
0.178658,(,20,),precision,0.611394,,recall,0.607042,,f-micro,0.60921,,109
0.178589,(,20,),precision,0.611174,,recall,0.606934,,f-micro,0.609047,,110
0.192249,(,20,),precision,0.611352,,recall,0.607016,,f-micro,0.609176,,111
0.192226,(,20,),precision,0.611444,,recall,0.606872,,f-micro,0.609149,,112
0.193026,(,20,),precision,0.611681,,recall,0.60692,,f-micro,0.609291,,113
0.185704,(,20,),precision,0.6117,,recall,0.606821,,f-micro,0.609251,,114
0.187786,(,20,),precision,0.611813,,recall,0.606783,,f-micro,0.609287,,115
0.180402,(,20,),precision,0.611881,,recall,0.606537,,f-micro,0.609197,,116
0.191214,(,20,),precision,0.611832,,recall,0.606466,,f-micro,0.609137,,117
0.189121,(,20,),precision,0.611817,,recall,0.606529,,f-micro,0.609162,,118
0.180691,(,20,),precision,0.611704,,recall,0.606402,,f-micro,0.609042,,119
0.181321,(,20,),precision,0.611746,,recall,0.606303,,f-micro,0.609013,,120
0.189344,(,20,),precision,0.611639,,recall,0.606245,,f-micro,0.60893,,121
0.196647,(,20,),precision,0.611792,,recall,0.60642,,f-micro,0.609094,,122
0.189692,(,20,),precision,0.611858,,recall,0.606417,,f-micro,0.609125,,123
0.188456,(,20,),precision,0.611919,,recall,0.606305,,f-micro,0.609099,,124
0.19121,(,20,),precision,0.612114,,recall,0.606206,,f-micro,0.609146,,125
0.186004,(,20,),precision,0.611846,,recall,0.60638,,f-micro,0.609101,,126
0.179822,(,20,),precision,0.611563,,recall,0.606551,,f-micro,0.609047,,127
0.191467,(,20,),precision,0.611321,,recall,0.606625,,f-micro,0.608964,,128
0.191538,(,20,),precision,0.611241,,recall,0.606661,,f-micro,0.608942,,129
0.195698,(,20,),precision,0.611158,,recall,0.606745,,f-micro,0.608944,,130
0.195879,(,20,),precision,0.611005,,recall,0.6069,,f-micro,0.608946,,131
0.190824,(,20,),precision,0.610856,,recall,0.606815,,f-micro,0.608828,,132
0.194091,(,20,),precision,0.610951,,recall,0.606785,,f-micro,0.608861,,133
0.194234,(,20,),precision,0.610729,,recall,0.606847,,f-micro,0.608781,,134
0.193205,(,20,),precision,0.610551,,recall,0.606992,,f-micro,0.608766,,135
0.187007,(,20,),precision,0.610513,,recall,0.606974,,f-micro,0.608738,,136
0.1909,(,20,),precision,0.610692,,recall,0.606883,,f-micro,0.608782,,137
0.194812,(,20,),precision,0.610816,,recall,0.606881,,f-micro,0.608842,,138
0.190225,(,20,),precision,0.610931,,recall,0.606879,,f-micro,0.608899,,139
0.192631,(,20,),precision,0.611003,,recall,0.60687,,f-micro,0.608929,,140
0.18807,(,20,),precision,0.611324,,recall,0.606522,,f-micro,0.608913,,141
0.189903,(,20,),precision,0.611504,,recall,0.606368,,f-micro,0.608925,,142
0.190403,(,20,),precision,0.611476,,recall,0.606392,,f-micro,0.608923,,143
0.200271,(,20,),precision,0.611596,,recall,0.606498,,f-micro,0.609036,,144
0.192741,(,20,),precision,0.611677,,recall,0.606358,,f-micro,0.609006,,145
