
-------------------- Start --------------------

---------------------------------
Thresh 	 F_score
0.293280 	 1.000000
0.247885 	 1.000000
0.261393 	 0.000000
0.206922 	 1.000000
0.423435 	 0.000000
0.197510 	 0.000000
0.199168 	 1.000000
0.063430 	 0.000000
0.249314 	 0.867797
0.352622 	 1.000000
0.419008 	 1.000000
0.276206 	 0.028571
0.104578 	 0.000000
0.350310 	 1.000000
0.103205 	 0.333333
0.362591 	 1.000000
0.162782 	 0.000000
0.483437 	 1.000000
0.277673 	 1.000000
0.243731 	 0.315789
0.155169 	 1.000000
0.100271 	 1.000000
0.180890 	 0.000000
0.297640 	 0.265193
0.487991 	 1.000000
0.184835 	 1.000000
0.100458 	 0.000000
0.252650 	 1.000000
0.396975 	 1.000000
0.321732 	 0.197183
0.272981 	 0.242424
0.454132 	 0.000000
0.177186 	 1.000000
0.157765 	 0.000000
0.128574 	 0.246154
0.445069 	 0.340909
0.244914 	 0.000000
0.104893 	 1.000000
0.238719 	 1.000000
0.292651 	 0.000000
0.144885 	 0.000000
0.190711 	 0.500000
0.201268 	 0.403846
0.176630 	 0.260870
0.120131 	 0.375000
0.254228 	 0.000000
0.250749 	 1.000000
0.420070 	 1.000000
0.140810 	 0.765432
0.204009 	 0.000000
0.000000 	 0.000000
---------
0.530602 ( 51 ) precision 0.650242  recall 0.622508  f-micro 0.636072 
---------

---------------------------------
Thresh 	 F_score
0.363883 	 0.917880
0.292002 	 1.000000
0.251737 	 1.000000
0.265613 	 0.000000
0.210258 	 1.000000
0.430264 	 0.000000
0.206113 	 0.000000
0.202381 	 1.000000
0.071510 	 0.000000
0.260499 	 0.872852
0.358309 	 1.000000
0.425766 	 1.000000
0.466087 	 0.057971
0.120792 	 0.000000
0.355961 	 1.000000
0.099768 	 0.333333
0.368439 	 1.000000
0.165467 	 0.000000
0.491235 	 1.000000
0.282152 	 1.000000
0.253624 	 0.361702
0.132473 	 1.000000
0.114722 	 0.000000
0.211594 	 0.000000
0.299377 	 0.275676
0.495862 	 1.000000
0.187799 	 1.000000
0.168572 	 1.000000
0.258628 	 1.000000
0.403377 	 1.000000
0.296066 	 0.142857
0.280868 	 0.218750
0.461456 	 0.000000
0.123437 	 1.000000
0.160325 	 0.000000
0.148995 	 0.251366
0.462114 	 0.328530
0.257729 	 0.000000
0.155047 	 1.000000
0.242569 	 1.000000
0.265693 	 0.000000
0.100613 	 0.000000
0.165789 	 0.461538
0.204146 	 0.421053
0.214359 	 0.095238
0.119189 	 0.324324
0.258328 	 0.000000
0.254761 	 1.000000
0.426845 	 1.000000
0.141036 	 0.775000
0.205599 	 0.000000
0.000000 	 0.000000
---------
0.526237 ( 51 ) precision 0.658655  recall 0.617249  f-micro 0.637280 
---------

---------------------------------
Thresh 	 F_score
0.304524 	 0.919327
0.309027 	 1.000000
0.253664 	 1.000000
0.267723 	 0.000000
0.211926 	 1.000000
0.433679 	 0.000000
0.210414 	 0.000000
0.233494 	 1.000000
0.065601 	 0.000000
0.278043 	 0.863014
0.361153 	 1.000000
0.429145 	 1.000000
0.304711 	 0.084507
0.125060 	 0.000000
0.358786 	 1.000000
0.101703 	 0.333333
0.371363 	 1.000000
0.166809 	 0.000000
0.495133 	 1.000000
0.284391 	 1.000000
0.255917 	 0.432432
0.121826 	 1.000000
0.123791 	 0.000000
0.214425 	 0.000000
0.321880 	 0.283237
0.499797 	 1.000000
0.189281 	 1.000000
0.202629 	 1.000000
0.261618 	 1.000000
0.406579 	 1.000000
0.285027 	 0.139535
0.285266 	 0.222222
0.465119 	 0.000000
0.167170 	 1.000000
0.161552 	 0.000000
0.148275 	 0.242105
0.466811 	 0.354286
0.264137 	 0.000000
0.180124 	 1.000000
0.244494 	 1.000000
0.260877 	 0.000000
0.078476 	 0.000000
0.231474 	 0.458333
0.246125 	 0.311111
0.260685 	 0.173913
0.115708 	 0.256410
0.260379 	 0.000000
0.256767 	 1.000000
0.430233 	 1.000000
0.138277 	 0.759494
0.208558 	 0.000000
0.000000 	 0.000000
---------
0.526142 ( 51 ) precision 0.666215  recall 0.613346  f-micro 0.638688 
---------

---------------------------------
Thresh 	 F_score
0.295440 	 0.918699
0.310689 	 1.000000
0.254627 	 1.000000
0.268779 	 0.000000
0.212765 	 1.000000
0.435387 	 0.000000
0.212565 	 0.000000
0.219544 	 1.000000
0.078891 	 0.000000
0.270789 	 0.868966
0.362575 	 1.000000
0.430835 	 1.000000
0.322019 	 0.083333
0.124735 	 0.000000
0.360198 	 1.000000
0.101024 	 0.307692
0.372825 	 1.000000
0.167480 	 0.000000
0.497083 	 1.000000
0.285511 	 1.000000
0.251838 	 0.386364
0.110266 	 1.000000
0.126477 	 1.000000
0.252914 	 0.000000
0.321357 	 0.243478
0.501765 	 1.000000
0.192326 	 1.000000
0.219657 	 1.000000
0.263112 	 1.000000
0.408180 	 1.000000
0.287516 	 0.117647
0.284304 	 0.218750
0.466950 	 0.000000
0.133199 	 1.000000
0.162165 	 0.000000
0.162305 	 0.226190
0.353067 	 0.395722
0.267341 	 0.000000
0.192663 	 1.000000
0.245457 	 1.000000
0.282656 	 0.000000
0.067408 	 0.000000
0.245446 	 0.439024
0.234237 	 0.365591
0.272848 	 0.260870
0.109055 	 0.240000
0.261404 	 0.000000
0.257770 	 1.000000
0.431927 	 1.000000
0.156244 	 0.775000
0.210037 	 0.000000
0.000000 	 0.000000
---------
0.546026 ( 51 ) precision 0.672326  recall 0.610483  f-micro 0.639914 
---------

---------------------------------
Thresh 	 F_score
0.331207 	 0.919580
0.311519 	 1.000000
0.255108 	 1.000000
0.269990 	 0.000000
0.213205 	 1.000000
0.436240 	 0.000000
0.204673 	 0.000000
0.212568 	 1.000000
0.098160 	 0.000000
0.265552 	 0.856164
0.363286 	 1.000000
0.431680 	 1.000000
0.330565 	 0.085714
0.128208 	 0.000000
0.360904 	 1.000000
0.099119 	 0.333333
0.373556 	 1.000000
0.167815 	 0.000000
0.498057 	 1.000000
0.286071 	 1.000000
0.259934 	 0.371134
0.092497 	 1.000000
0.244198 	 0.000000
0.233248 	 0.000000
0.295393 	 0.272966
0.502749 	 1.000000
0.193848 	 1.000000
0.228171 	 1.000000
0.263860 	 1.000000
0.408980 	 1.000000
0.345543 	 0.155844
0.281251 	 0.222222
0.467866 	 0.000000
0.101443 	 1.000000
0.162472 	 0.000000
0.169103 	 0.218182
0.427597 	 0.338109
0.255037 	 0.000000
0.198932 	 1.000000
0.245938 	 1.000000
0.293544 	 0.000000
0.061874 	 0.000000
0.194300 	 0.470588
0.242071 	 0.306122
0.296727 	 0.250000
0.105213 	 0.428571
0.261916 	 0.000000
0.258271 	 1.000000
0.432774 	 1.000000
0.148361 	 0.756098
0.210911 	 0.000000
0.000000 	 0.000000
---------
0.529110 ( 51 ) precision 0.675804  recall 0.608085  f-micro 0.640159 
---------

---------------------------------
Thresh 	 F_score
0.315707 	 0.921830
0.311935 	 1.000000
0.255320 	 1.000000
0.270428 	 0.000000
0.213425 	 1.000000
0.436667 	 0.000000
0.209222 	 0.000000
0.209081 	 1.000000
0.088144 	 0.000000
0.262328 	 0.848276
0.363641 	 1.000000
0.432102 	 1.000000
0.488499 	 0.057143
0.135108 	 0.000000
0.361258 	 1.000000
0.130616 	 0.333333
0.373922 	 1.000000
0.167983 	 0.000000
0.498545 	 1.000000
0.286351 	 1.000000
0.263193 	 0.425000
0.096048 	 1.000000
0.170507 	 0.000000
0.175371 	 0.000000
0.344557 	 0.244048
0.503240 	 1.000000
0.194609 	 1.000000
0.232428 	 1.000000
0.264233 	 1.000000
0.409380 	 1.000000
0.368172 	 0.164706
0.280008 	 0.218750
0.468323 	 0.000000
0.099854 	 1.000000
0.162625 	 0.000000
0.171276 	 0.214286
0.318682 	 0.437186
0.261322 	 0.000000
0.202067 	 1.000000
0.246179 	 1.000000
0.298742 	 0.000000
0.056906 	 0.000000
0.238232 	 0.470588
0.252016 	 0.282609
0.322300 	 0.181818
0.104080 	 0.375000
